id,permalink,username,text,date,polarity,pos_w,neu_w,neg_w
1381633784966225922,https://twitter.com/ananias_santos1/status/1381633784966225922,ananias_santos1,"Me contém, como vcs se sentem morando num país sem presidente a quase 5 anos?

#ForaBolsonaro #voltaDilma #LulaPresidente2022 #EleNão #Lula #Brasil #meupaísdevolta",2021-04-12,0.0,0.0,1.0,0.0
1381627620748582917,https://twitter.com/Francis56819775/status/1381627620748582917,Francis56819775,"Lula presidente 2022 fora o ditador Busonaro, louco pra dar um golpe..",2021-04-12,0.0,0.0,1.0,0.0
1381612586890899464,https://twitter.com/nnobru2mengaos2/status/1381612586890899464,nnobru2mengaos2,"Vcs ainda conseguem acreditar q essa CPI vai dar em impeachment? O coisa ruim tem tudo “câmara e senado” estão no bolso, pra mim o foco é vacinação em massa e #LulaPresidente2022 no mais teremos q aturar o maldito até lá, infelizmente. https://t.co/GkL7oHCbrc",2021-04-12,-0.5267,0.0,0.879,0.121
1381589517010927616,https://twitter.com/masterinplugado/status/1381589517010927616,masterinplugado,"Nao sei você, mas estou cansado, mas não estou desanimado, ainda acredito que existem brasileiros que saberão dar a resposta nas urnas em 2022

LulaPresidente2022",2021-04-12,0.0,0.0,1.0,0.0
1381587455904649220,https://twitter.com/DeJorciney/status/1381587455904649220,DeJorciney,#lulapresidente2022🇧🇷🚩 em Sinop Mato Gosso https://t.co/5UK16F34QF,2021-04-12,0.0,0.0,1.0,0.0
1381581356690456583,https://twitter.com/dley59/status/1381581356690456583,dley59,"#LulaPresidente2022 

Ótima Semana Aí Companheiros Da Resistência Vermelha Comunista PeTista!✌🏿 https://t.co/iMwG2GkYYN",2021-04-12,0.0,0.0,1.0,0.0
1381574322645565442,https://twitter.com/CintraClaudio/status/1381574322645565442,CintraClaudio,"Bom dia a todos!
#ForaBol卐onaroGenocida
#LulaPresidente2022 https://t.co/baOpy5Rkqs",2021-04-12,0.0,0.0,1.0,0.0
1381567288806105088,https://twitter.com/rinaldocobrador/status/1381567288806105088,rinaldocobrador,Deus te ouça!#LulaPresidente2022 https://t.co/xvV5TKPwjo,2021-04-12,0.0,0.0,1.0,0.0
1381565615534669829,https://twitter.com/Zezegrigoletto/status/1381565615534669829,Zezegrigoletto,Nenhum desses. É #LulaPresidente2022 https://t.co/28WgaTvvl5,2021-04-12,0.0,0.0,1.0,0.0
1381558257559420931,https://twitter.com/ValdiviaLiette/status/1381558257559420931,ValdiviaLiette,"Bom dia esquerda linda; boa semana, bom dia @LulaOficial 🚩❤️ vamos juntos nesta campanha!

“Mais do que nunca, sou um homem de uma causa só. E esta causa se chama Brasil.”
Luiz Inácio Lula da Silva

#LulaPresidente2022 #LulaAEsperançaDoBrasil
#LulaLivre 
#VacinaParaTodosJá https://t.co/bfEoqSFjPB",2021-04-12,0.0,0.0,1.0,0.0
1381548431467028485,https://twitter.com/OsvaldoInocnci2/status/1381548431467028485,OsvaldoInocnci2,"Os vídeos publicados por Osvaldo Inocencio800 são incríveis! Venha conferir!
👇👇👇👇👇👇
https://t.co/CvqznrFjLk.  #CPIdaPandemia #Forabolsonaro @jairbolsonaro #🤣😂😂 TÁ NA HORA DE DAR #TCHAU @jairbolsonaro Estamos Os #Esquerdistas 🤣🤣🤣🤣 DA #SUACARA E 🙏 #LulaPresidente2022 https://t.co/IFqut3qElC",2021-04-12,0.0,0.0,1.0,0.0
1381299675123355652,https://twitter.com/MauricioAirolde/status/1381299675123355652,MauricioAirolde,"#MoroNaCadeia. Parem de perseguir #LulaPresidente2022

https://t.co/VOiJjxVsbw",2021-04-11,0.0,0.0,1.0,0.0
1381263543400550402,https://twitter.com/MauricioAirolde/status/1381263543400550402,MauricioAirolde,"#MoroNaCadeia
#LulaPresidente2022
Basta de perseguição a Lula e ao PT!!!
https://t.co/9U7bdLA0CQ",2021-04-11,0.0,0.0,1.0,0.0
1381226860621799424,https://twitter.com/Denn1son/status/1381226860621799424,Denn1son,"Correndo pra tentar não surtar, seguimos #LulaPresidente2022 #ForaBol卐onaroGenocida https://t.co/j3zLaf7g8F",2021-04-11,0.0,0.0,1.0,0.0
1381213199912034306,https://twitter.com/dley59/status/1381213199912034306,dley59,"#LulaPresidente2022 

É URGENTE!!!

Bolsonaro está Destruindo Sistemáticamente a Estrutura  da Máquina Administrativa minima do Brasil!!!

👉🏿 O BRASIL, EM ABRIL DE 2021, NÃO TEM ORÇAMENTO APROVADO! https://t.co/2kpUxpNpFb",2021-04-11,0.0,0.0,1.0,0.0
1381195754707025920,https://twitter.com/Vinisus0/status/1381195754707025920,Vinisus0,"Se houvesse mesmo um apocalipse zumbi, brasileiro festejava por comer carne humana.
#Vinisuso #ImpeachmentDeBolsonaroUrgente #GloboLixo #KajuruTraidor #LulaPresidente2022 #LulaVergonhaDoBrasil",2021-04-11,0.0,0.0,1.0,0.0
1381058468551987202,https://twitter.com/Alves_junior27/status/1381058468551987202,Alves_junior27,"Se Lula ganha em 2022
Teremos um presidente homofóbico e intolerante",2021-04-11,0.0,0.0,1.0,0.0
1381048571965882370,https://twitter.com/jillkiss/status/1381048571965882370,jillkiss,"Acho melhor ter uma CAUSA /IDEIA /PAUTA do que viver com posições sociais de saltos altos no muro, não tô na moda, tô consciente! #ForaBolsonaro #Foradefensoresdobolsonaro #forafascismo #esquerda #PT #LulaPresidente2022",2021-04-11,-0.3595,0.0,0.921,0.079
1381013054893199360,https://twitter.com/PenhaCristina6/status/1381013054893199360,PenhaCristina6,"Lula presidente,2022. Fora Bolsonaro com muita pressa. Impeachment já. https://t.co/nQGOS8dazq",2021-04-10,0.0,0.0,1.0,0.0
1381003442815111177,https://twitter.com/MauricioAirolde/status/1381003442815111177,MauricioAirolde,"Por isso precisamos urgente de #LulaPresidente2022

https://t.co/VOiJjxVsbw",2021-04-10,0.0,0.0,1.0,0.0
1380932706939379714,https://twitter.com/MauricioAirolde/status/1380932706939379714,MauricioAirolde,"#LulaPresidente2022
Que o STF não venha com mais um golpe para cima de #Lula2022
https://t.co/3W7SVJ4IvB",2021-04-10,0.0,0.0,1.0,0.0
1380915808352751618,https://twitter.com/Izabella121516/status/1380915808352751618,Izabella121516,Esse vídeo mim representando 😘 #BolsonaroGenocida #LulaPresidente2022 #BrasilUrgente https://t.co/WYpZEr8DYU,2021-04-10,0.0,0.0,1.0,0.0
1380884382429351936,https://twitter.com/MauricioAirolde/status/1380884382429351936,MauricioAirolde,"Muito bom. Somos todos #LulaPresidente2022

https://t.co/w716LguY0s",2021-04-10,0.0,0.0,1.0,0.0
1380840242597523459,https://twitter.com/dley59/status/1380840242597523459,dley59,"#LulaPresidente2022 

Proteja Sua Vida, Use MÁSCARAS, Fique Afastado e Tenha Paciência!!!😷❤️✌🏾 https://t.co/17KIMyYrbI",2021-04-10,0.0,0.0,1.0,0.0
1380779066287079425,https://twitter.com/OsvaldoInocnci2/status/1380779066287079425,OsvaldoInocnci2,SÃO PESSOAS COMO ESTÁ QUE NEM SABE O QUE SIGNIFICA #IntervencaoMilitar ou #RegimeMilitar Que ELEGEU ESSE #PRESIDENTE #GENOCIDA #CAPITÃOCLOROQUINA @jairbolsonaro e Transformou o #BRASIL NUMA #VERGONHAMUNDIAL #CPIdaPandemiaJa #ImpeachmentBolsonaroUrgente #LulaPresidente2022 #😍😍 https://t.co/VI4hna3Ml0,2021-04-10,0.0,0.0,1.0,0.0
1380709789798436864,https://twitter.com/PenhaCristina6/status/1380709789798436864,PenhaCristina6,"Lula presidente,2022 https://t.co/7kHiwIWREi",2021-04-10,0.0,0.0,1.0,0.0
1380638799017955328,https://twitter.com/OniRocha/status/1380638799017955328,OniRocha,"A Princesa do Sul, esta
Cada vez mais sendo
Atropelada, a eforcam, 
Perdeu.
O juiz quebrou o martelo, na cabeca da diguinidade., do trabalhadores.
O porto de Pelotas, foi 
PRIVATIZADO.
PRECO: IRRISORIO.
#LulaPresidente2022",2021-04-09,0.0,0.0,1.0,0.0
1380624931214532618,https://twitter.com/MauricioAirolde/status/1380624931214532618,MauricioAirolde,"Como disse #DallagnolBandido : Ah ah, uh uh o Fachin é nosso! 
Exigimos que o STF mantenha os direitos políticos de #LulaPresidente2022 https://t.co/OJ5brUQ0rr",2021-04-09,0.0,0.0,1.0,0.0
1380616050425917451,https://twitter.com/CaChiovetto/status/1380616050425917451,CaChiovetto,Sonhei que eu trabalhava com o presidente lula e ele ganhava as eleições em 2022.,2021-04-09,0.0,0.0,1.0,0.0
1380603441614049284,https://twitter.com/ValdiviaLiette/status/1380603441614049284,ValdiviaLiette,"""Se tem um brasileiro que tem razão de ter muitas e profundas magoas sou eu. Mas não tenho"",disse.”O sofrimento do povo brasileiro é maior do que qualquer crime que tenham cometido contra mim.""Este é O melhor presidente do Brasil @LulaOficial #LulaPresidente2022 #VacinaParaTodos https://t.co/kYx7WixyoP",2021-04-09,-0.5423,0.0,0.911,0.089
1380538275543257090,https://twitter.com/Thati_Nicacio/status/1380538275543257090,Thati_Nicacio,"Quando o date fala:
Nem Bolsonaro, nem terceira via.
Espero #LulaPresidente2022 . https://t.co/Mtild6IuTO",2021-04-09,0.0,0.0,1.0,0.0
1380518155508928516,https://twitter.com/MauricioAirolde/status/1380518155508928516,MauricioAirolde,"Todos juntos com #LulaPresidente2022
E contra #BolsonaroGenocida
https://t.co/dGR2tUeZxz",2021-04-09,0.0,0.0,1.0,0.0
1380504798965985283,https://twitter.com/Denn1son/status/1380504798965985283,Denn1son,"Bom dia companheirada, menos pra quem ajudou a eleger o GENOCIDA.
#LulaPresidente2022
#ForaBol卐onaroGenocida 
#BolsonaroGenocida 
# https://t.co/JgTsQoSOf6",2021-04-09,0.0,0.0,1.0,0.0
1380487762206416897,https://twitter.com/dley59/status/1380487762206416897,dley59,"#LulaPresidente2022 

Lula PRESIDENTE em 2022, é toda Esperança que Nos Resta de Uma LUZ NO FUNDO DESTA ESCURIDÃO POLÍTICA EM QUE O BRASIL ESTA! https://t.co/BuarI6Qzrz",2021-04-09,-0.4981,0.0,0.867,0.133
1380337303697174530,https://twitter.com/MarceloPrates/status/1380337303697174530,MarceloPrates,Bem explicadinho #LulaPresidente2022 https://t.co/vYBCL3FWLY,2021-04-09,0.0,0.0,1.0,0.0
1380313963422957575,https://twitter.com/claudiajmsantos/status/1380313963422957575,claudiajmsantos,"Mandetta,moromarreco, Dória,fhc, aécio, ciru e afins da direita podem ir calibrando nós discursos, pq o povo sabe quem defende o povo brasileiro é o PT, é Lula!
#LulaPresidente2022",2021-04-09,0.0,0.0,1.0,0.0
1380313112025370626,https://twitter.com/MauricioAirolde/status/1380313112025370626,MauricioAirolde,"#LulaPresidente2022
Esse é o caminho!!!
https://t.co/Ua34OvPlPJ",2021-04-09,0.0,0.0,1.0,0.0
1380310003089825797,https://twitter.com/MauricioAirolde/status/1380310003089825797,MauricioAirolde,"#LulaPresidente2022
Vamos lá Brasil. Todos juntos!!!
Lula conclama os brasileiros: “O país tem jeito e temos de lutar” https://t.co/52buebTe68",2021-04-09,0.0,0.0,1.0,0.0
1380305438466482178,https://twitter.com/lelezinhamattos/status/1380305438466482178,lelezinhamattos,"#Lula impacta 2022 e empata com #Bolsonaro em popularidade digital um mês após aval de candidatura https://t.co/3o2hSZcjWc  Isso que o #Lula não tem robôs,milicias digitais pagas,é a militância mesmo. #LulaTrazEsperanca!
#LulaPresidente2022!
#ForaBolsonaroGenocidaeseubando!",2021-04-08,0.0,0.0,1.0,0.0
1380304319279325185,https://twitter.com/OniRocha/status/1380304319279325185,OniRocha,"Presidente da Camara, deixou criar mofo, nas  atitudes., que deveria ter tomado.
Mas Ministro Barroso , esta
fazendo acepesia.
Que bom! BRASIL!
JUSTICA, SEJA FEITA.
#LulaPresidente2022",2021-04-08,-0.6103,0.0,0.858,0.142
1380300714392625154,https://twitter.com/celsords/status/1380300714392625154,celsords,"Fugees e becks pra comemorar a primeira dose de vacina dos meus véios.
#LulaPresidente2022 
@LulaOficial https://t.co/7aQtsH6RDo",2021-04-08,0.0,0.0,1.0,0.0
1380289871756062729,https://twitter.com/lelezinhamattos/status/1380289871756062729,lelezinhamattos,"O #Lula dispara nas mídias digitais contra as milicias digitais #bolsonaristas onde os bots pagos do #Bolsonaro predominavam com #fakenews intoxicando as redes sociais com dinheiro público.
#LulaPresidente2022 
#LulaTrazEsperanca!
#ForaBolsonaroGenocidaeseubandodeCRIMINOSOS!",2021-04-08,0.0,0.0,1.0,0.0
1380289119788675072,https://twitter.com/escorpiaorei50/status/1380289119788675072,escorpiaorei50,Verdade 50% querem o BOLSONARO em 2022 de novo como presidente e 50% querem  o lula preso de verdade 😂😂😂 https://t.co/FgcfGuV7cX,2021-04-08,0.0,0.0,1.0,0.0
1380277384373501952,https://twitter.com/claudiajmsantos/status/1380277384373501952,claudiajmsantos,"Será Lula sim!
Com Lula o Brasil terá sua dignidade de volta. A população dos mais pobres terá  a segurança das refeições diárias garantidas! Emprego renda , saúde e educação. Quem cuida de você é o PT! Com Lula!
#LulaPresidente2022",2021-04-08,0.0,0.0,1.0,0.0
1380275558077104129,https://twitter.com/MauricioAirolde/status/1380275558077104129,MauricioAirolde,"#LulaPresidente2022
Essa é a solução!!!
https://t.co/X3aDE5ujGU",2021-04-08,0.0,0.0,1.0,0.0
1380265149341310986,https://twitter.com/ValdiviaLiette/status/1380265149341310986,ValdiviaLiette,"Com @Haddad_Fernando  na presidência, já estaríamos todos vacinados. 🚩🚩🚩#LulaTrazEsperanca #LulaAEsperancaDoBrasil 
#LulaPresidente2022 https://t.co/ujLjeteZIp",2021-04-08,0.0,0.0,1.0,0.0
1380252937268703233,https://twitter.com/Nazireu7/status/1380252937268703233,Nazireu7,"Só para saber. 
Se Lula se candidatar a presidente em 2022, ele não  vai chamar o Termer para ser vice, né.
Não é por nada não, só para saber mesmo. 
Sabe cumé que é a política. A tal da coalisão.",2021-04-08,0.0,0.0,1.0,0.0
1380237656051826699,https://twitter.com/MarceloLira_ITZ/status/1380237656051826699,MarceloLira_ITZ,"Os BOLSO-FASCISTAS estão mais agressivos, não apenas nas redes sociais, estão sentindo a queda, a agressividade é o recurso dos covardes e dos animais acuados.
#LulaPresidente2022",2021-04-08,0.0,0.0,1.0,0.0
1380224408153952262,https://twitter.com/mariirocha06/status/1380224408153952262,mariirocha06,"Com o dólar quase 6$ ,  meu sonho de conhecer a Disney ficará para o próximo governo 
....
 #LulaPresidente2022",2021-04-08,0.0,0.0,1.0,0.0
1380223517787045901,https://twitter.com/SrLoganSccp/status/1380223517787045901,SrLoganSccp,"É até melhor que o meu querido Presidente @LulaOficial não me siga mesmo, eu ficaria um nojo, deixa do jeito que tá, só eu sigo ele e já tá bom demais.
#LulaPresidente2022",2021-04-08,0.0,0.0,1.0,0.0
1380213019347673098,https://twitter.com/claudiajmsantos/status/1380213019347673098,claudiajmsantos,"Inteligente,previdente e honesto.
Lula será o nosso próximo Presidente,de novo!
Com a força do povo! É Lula!
#LulaPresidente2022 https://t.co/7dkDaTlUtb",2021-04-08,0.0,0.0,1.0,0.0
1380195419632906241,https://twitter.com/claudiajmsantos/status/1380195419632906241,claudiajmsantos,"O Estadista Lula e sua preocupação e luta pelas vidas humanas!
#LulaPresidente2022 https://t.co/KEd6MSrU0I",2021-04-08,0.0,0.0,1.0,0.0
1380194815573385223,https://twitter.com/annemouraam/status/1380194815573385223,annemouraam,"#tbt da Vigília Lula livre!!

Estamos do lado certo da história, pela democracia, justiça e pelo povo!

Não recuaremos, seguimos firmes lutando para vencemos a fome, a miséria e a exclusão social. 

📸 Ato silencioso com cartazes pela liberdade de @LulaOficial
#LulaPresidente2022 https://t.co/Uycssrq9BV",2021-04-08,0.0,0.0,1.0,0.0
1380194484110118912,https://twitter.com/claudiajmsantos/status/1380194484110118912,claudiajmsantos,"Muito bem, querido Presidente Lula!
Não desista do seu legado como melhor Presidente do Brasil.
O Brasil precisa do senhor!
#LulaPresidente2022 https://t.co/rXD9FwTmiW",2021-04-08,0.0,0.0,1.0,0.0
1380187843881021441,https://twitter.com/ValdiviaLiette/status/1380187843881021441,ValdiviaLiette,"#LulanoDCM 
#LulaPresidente2022 
Volta PT 🚩❤️ vamos salvar nossa democracia com Lula gigante @LulaOficial https://t.co/I9iUw2I5xF",2021-04-08,0.0,0.0,1.0,0.0
1380184014913425408,https://twitter.com/CintraClaudio/status/1380184014913425408,CintraClaudio,"Tem que ser um completo idiota, um ser desprezível e tomado pelo ódio pra não reconhecer a segurança, a importância e a credibilidade que Lula passa em cada uma de suas entrevistas.
É gratificante e renova nossas esperanças.
Obrigado @LulaOficial.
#LulaPresidente2022
🤜🚩🤛",2021-04-08,0.0,0.0,1.0,0.0
1380183448967610373,https://twitter.com/Marcioataide2/status/1380183448967610373,Marcioataide2,Meu presidente! 💕🤫 #LulaPresidente2022 https://t.co/LvvUAlnXAb,2021-04-08,0.0,0.0,1.0,0.0
1380176288061792262,https://twitter.com/fatimacsramos/status/1380176288061792262,fatimacsramos,"Lula, sempre Lula! ♥️#LulaPresidente2022 https://t.co/YnrHWPtOa6",2021-04-08,0.0,0.0,1.0,0.0
1380175661399216139,https://twitter.com/FF_Ignacio/status/1380175661399216139,FF_Ignacio,"Vamos a cada subir ainda mais a popularidade do nosso presidente @LulaOficial, aqui e nas ruas!!!

Lula impacta 2022 e empata com Bolsonaro em popularidade digital um mês após aval de candidatura - 07/04/2021 - Poder - Folha. Veja mais no UOL. Acesse: https://t.co/XbJm49bATf",2021-04-08,-0.4724,0.0,0.917,0.083
1380172733221380097,https://twitter.com/CintraClaudio/status/1380172733221380097,CintraClaudio,"Depois dessa entrevista já vou iniciar a contagem regressiva pro fim desse desgoverno genocida. É será iniciada pelo Paulo Guedes, o principal responsável pela fome e a miseria do país.
#LulaPresidente2022
#ForaBol卐onaroGenocida",2021-04-08,0.0,0.0,1.0,0.0
1380152980155080704,https://twitter.com/PradoEimar/status/1380152980155080704,PradoEimar,"Lulalindo estará dando entrevista
#LulaPresidente2022 https://t.co/M3A9EJCSAQ",2021-04-08,0.0,0.0,1.0,0.0
1380147506236035072,https://twitter.com/Calladoproject/status/1380147506236035072,Calladoproject,"Tirar o mau elemento é a única forma deste país parar de morrer a cada dia. Estaremos num loop eterno enquanto este ser estiver no poder.
#ImpeachmentDeBolsonaroUrgente 
#LulaPresidente2022 https://t.co/Wd6DXDVb5g",2021-04-08,-0.296,0.0,0.913,0.087
1380144334293569538,https://twitter.com/Calladoproject/status/1380144334293569538,Calladoproject,"Se numa noite há um jantar de apoio à um fascista genocida e mentecapto e depois de sua fala todos o aplaudem. O que são esses que aplaudiram? Como podem ser chamados? 
@PTDemocraciaRT 
#ImpeachmentDeBolsonaroUrgente 
#LulaPresidente2022 https://t.co/rWv3C4DrTI",2021-04-08,0.0,0.0,1.0,0.0
1380130889565401092,https://twitter.com/Jussara32444988/status/1380130889565401092,Jussara32444988,"A direita brasileira e seus representantes da família, da moral,de Deus e dos bons costumes 
#ForaBolsonaro 
#ForaBolsonaroGenocida
#Lula2022
#LulaPresidente2022
#BolsonaroFacista
#BolsonaroMiliciano
#BolsonaroNaCadeia
#BolsonaroPsicopata
#casohenry
#DrJairinho https://t.co/JEShgbq7Hc",2021-04-08,0.0,0.0,1.0,0.0
1380114358345347075,https://twitter.com/dley59/status/1380114358345347075,dley59,"#LulaPresidente2022

O Governo BOLSONARO, ACABOU!!!

Jair Bolsonaro, perdeu a Confiança do Povo, e de todos os Segmentos da Nossa Sociedade!!!!😏 https://t.co/IcewyrADmm",2021-04-08,0.0,0.0,1.0,0.0
1380112294743539712,https://twitter.com/ValdiviaLiette/status/1380112294743539712,ValdiviaLiette,"Bom dia amigos queridos esquerdopatas,petistas, lulistas, Haddad,Dilma, Vermelhinhos igual ao grande coração❤️🚩do nosso Presidente @LulaOficial   Melhor presidente do Brasil. TMJ esquerda 
#LulaPresidente2022
#LulaLivre 
#PTEsperancaDoBrasil 
#LulaHaddad2022 
#VacinaParaTodosJa https://t.co/iSKB3yh5vV",2021-04-08,0.0,0.0,1.0,0.0
1379991789944311808,https://twitter.com/OniRocha/status/1379991789944311808,OniRocha,"O evangelico quer matar
suas ovelhas..
Sem dizimo, as igrejas, 
fecham.
So restara o umnral grosso.
Nao  e bom proceder.
Matar e pecado.
Segundo a Biblia.
#LulaPresidente2022",2021-04-08,0.0,0.0,1.0,0.0
1379989898732699649,https://twitter.com/fdesouzaalves/status/1379989898732699649,fdesouzaalves,"A carta de @LulaOficial em defesa S.U.S e o dia mundial da Saude!
#LulaInocente 
#LulaPresidente2022 https://t.co/T3wcD4zXu8",2021-04-08,0.0,0.0,1.0,0.0
1379955605222350848,https://twitter.com/RitterIria/status/1379955605222350848,RitterIria,Todos juntos pelo Lula Presidente em 2022! https://t.co/diJm0VZ6Sl,2021-04-08,0.0,0.0,1.0,0.0
1379940921702252547,https://twitter.com/OniRocha/status/1379940921702252547,OniRocha,"No dia mundial da saude, temos no Pt. Um Heroi.
Prefeito Hedinho.
O unico prefeito brasileiro, a conseguir exito contra
A  maldita COVID.
EXEMPLO A SER SEGUIDO.
URGENTE!
#LulaPresidente2022",2021-04-07,-0.5707,0.0,0.831,0.169
1379927848471891968,https://twitter.com/kennerfidelis/status/1379927848471891968,kennerfidelis,"Não existe o bolo perfe 

#LulaPresidente2022 #BolsonaroGenocida #VivaOSuS #VacinaParaTodosJa #Lula https://t.co/Kc7EsVCUmB",2021-04-07,0.0,0.0,1.0,0.0
1379914273527365634,https://twitter.com/MauricioAirolde/status/1379914273527365634,MauricioAirolde,#LulaPresidente2022 esse é meu candidato!!! https://t.co/k8kCvdUz8J,2021-04-07,0.0,0.0,1.0,0.0
1379898598255644678,https://twitter.com/OniRocha/status/1379898598255644678,OniRocha,"Vergonha, JUCELINO, 
Chamava brasileiros, 
Quando da construcao de BRASILIA.
Que forao .chamados de
CANDAGOS. Maioria 
Nordestinos.
Hoje, com a miseria, seus
Decedentes, estao, sendo
enxotados. Brasileiros, pobres, virao parias.
AI! BRASIL!
#LulaPresidente2022",2021-04-07,0.0,0.0,1.0,0.0
1379880036539506698,https://twitter.com/LuizFer38247008/status/1379880036539506698,LuizFer38247008,"Paulo Câmara não tem mais o que fazer, as estradas de Pernambuco esburacadas isso sim merecia uma live com POVO que merece reposta, Lula deveria voltar pra cadeia que é lugar dele.  Precisamos  de terceira via para Presidente em 2022. https://t.co/xSGG1sqfyG",2021-04-07,0.0,0.0,1.0,0.0
1379841745643581447,https://twitter.com/MauricioAirolde/status/1379841745643581447,MauricioAirolde,"#LulaPresidente2022 essa é a solução!

https://t.co/M0djaivuCC",2021-04-07,0.0,0.0,1.0,0.0
1379814553408700421,https://twitter.com/BrenoFonsecaMG/status/1379814553408700421,BrenoFonsecaMG,"Joaquim Barbosa está nos bastidores da política articulando sua possível candidatura a Presidente em 2022 com o objetivo de ""tirar Jair Bolsonaro"".

Não importa o crime, o caos na saúde ou na economia; cogitou até ouvir o Lula para derrubar o Bolsonaro. Enfim, que prioridade em? https://t.co/OF6cZPiikl",2021-04-07,-0.5423,0.0,0.918,0.082
1379811387027914763,https://twitter.com/Jussara32444988/status/1379811387027914763,Jussara32444988,"O mundo está tão estranho que de repente @KimKataguiri ficou lúcido 
#ForaBolsonaro 
#ForaBolsonaroGenocida
#Lula2022
#LulaPresidente2022
#BolsonaroFacista
#BolsonaroMiliciano
#BolsonaroNaCadeia
#BolsonaroPsicopata
#BolsonaroMiliciano
#BolsonaroCoveiroDoBrasil https://t.co/SSEBeu1kXz",2021-04-07,0.0,0.0,1.0,0.0
1379809483426312193,https://twitter.com/Atalmir/status/1379809483426312193,Atalmir,"Ah se não fosse o SUS!
---
#sus #vivaosus #EconomistaAtalmir #lula #LulaPresidente2022 #pt #partidodostrabalhadores #brasil #vacina #bbb #bbb21 #riodejaneiro #Copacabana #campogrande #tijuca #ForaBolsonaro #forabozo #viladapenha https://t.co/dU5srD7yWu",2021-04-07,0.0,0.0,1.0,0.0
1379806994480119811,https://twitter.com/probertoramos/status/1379806994480119811,probertoramos,"Bom dia, meus vermelhosistas de plantão.
#ForaBolsonaroGenocida 
#ImpeachmentBolsonaro 
#LulaPresidente2022",2021-04-07,0.0,0.0,1.0,0.0
1379802262558670852,https://twitter.com/DeboraSeabra88/status/1379802262558670852,DeboraSeabra88,"ROLANDO AGORA..

Enquete em tempo real para Presidente com resultados no Brasil e Estados - participe:         https://t.co/NZIXyQai0d

#Enquete #aovivo #Presidente #Bolsonaro2022 #LulaPresidente2022 #acordabrasil https://t.co/WPSWzLam4A",2021-04-07,-0.296,0.0,0.896,0.104
1379794294605819906,https://twitter.com/MauricioAirolde/status/1379794294605819906,MauricioAirolde,"Todos juntos com #LulaPresidente2022 contra o fascismo bolsonarista. 
#ForaBolsonaroGenocida

https://t.co/M15uUBeVKN",2021-04-07,0.0,0.0,1.0,0.0
1379747398201835521,https://twitter.com/dley59/status/1379747398201835521,dley59,"#LulaPresidente2022 

👉🏿 Se Cuidem COMPANHEIROS, estamos em um MISERÊ DANADO NAS UNHAS DESTE PALHAÇO 🤡 https://t.co/7XBbbUUEJS",2021-04-07,0.0,0.0,1.0,0.0
1379653852241231872,https://twitter.com/masterinplugado/status/1379653852241231872,masterinplugado,"2022 está aí
#LulaPresidente2022",2021-04-07,0.0,0.0,1.0,0.0
1379636463533490176,https://twitter.com/CarlosHBDO/status/1379636463533490176,CarlosHBDO,"E eu também já estou cansado de explicar pra proletário de direita que não faz nenhum sentido defender o  bem do patrão,acima de tudo,como se nada mais existisse além disso.
Porra cara,existe tu karaio.
#LulaPresidente2022",2021-04-07,0.1027,0.042,0.958,0.0
1379634612167704577,https://twitter.com/clarazepan/status/1379634612167704577,clarazepan,"ENQUANTO O SOM DO PAREDÃO TOCA CE TOMA INVERMECTINA AQUI FORA 🗣️🗣️🗣️🗣️🗣️🗣️

E É LULA AGORA

#BBB21 #LulaPresidente2022",2021-04-07,0.0,0.0,1.0,0.0
1379633858321248259,https://twitter.com/emilingrings/status/1379633858321248259,emilingrings,A saída do Rodolffo me deu esperança no Brasil. #LulaPresidente2022,2021-04-07,-0.296,0.0,0.784,0.216
1379618710084784137,https://twitter.com/WALTERLOPESFIL1/status/1379618710084784137,WALTERLOPESFIL1,"https://t.co/ap4DmmNi7D

36%-dos-Eleitores
não-tem-Candidato-a-
Presidente-em-2022-

Com 26%  de  votos bolsa&amp; lula, jamais se elegem !

Por isso precisamos de um Novo Candidato que se apresente!

 Que saiba de Economia, honesto e, Estadista,para o bem da gente Brasileira! https://t.co/7tFTNQ4kka",2021-04-07,0.0,0.0,1.0,0.0
1379601569050722305,https://twitter.com/masterinplugado/status/1379601569050722305,masterinplugado,"Precisamos de um Brasil de verdade, precisamos de um governo. #LulaPresidente2022",2021-04-07,0.0,0.0,1.0,0.0
1379591668190609414,https://twitter.com/vhsampaio/status/1379591668190609414,vhsampaio,"A novidade é o genocídio.
O Brasil precisa de um presidente humano.

#BrasilDeLutoELuta 
#LulaPresidente2022",2021-04-07,0.0,0.0,1.0,0.0
1379591464955559937,https://twitter.com/lucianosresende/status/1379591464955559937,lucianosresende,#CANALHA Kassio usa garantismo e 2ª Turma arquiva processo contra ex-senador Vital do Rêgo. Só com Lula não vale #LulaLivre #LulaPresidente2022 https://t.co/bchBurEmAc,2021-04-07,0.296,0.104,0.896,0.0
1379573664392302601,https://twitter.com/OniRocha/status/1379573664392302601,OniRocha,"A gente recalma, para
O ANJO DA GUARDA:
AI ! NAO AGUENTO, MAIS, 
TANTO DESNORTEIO.
E ELE DIZ: EU TAMBEM,  NAO! NAO!
#LulaPresidente2022",2021-04-06,0.0,0.0,1.0,0.0
